timezone,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,eventtype,eventtime,dsthost,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,srcport,responsecode,response,requestid,username,dstipv4,dstisp,dstusagetype,reason,result,description,uri,httpmethod,dstport,domain,uri_parsed
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:20:27-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 35): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:20:27.401Z,57868,172.21.25.46,duo_auth-515357678,173,<13>May  8 11:20:27 gcSMQ0646.global.com DUO: ,28067469703,0,0.0.0.0/514/tcp,2b03-688f39987,11011, ,2017-05-08T11:20:27.000Z, ,duo_auth,09c3c7f1-ae35-46cd-99a4-b77080ae7484#1234,"{""id"":""09c3c7f1-ae35-46cd-99a4-b77080ae7484#1234"",""num_events"":2827,""data_type"":""passthrough"",""batch_id"":""09c3c7f1-ae35-46cd-99a4-b77080ae7484"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1233,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,35, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:20:17-0400 [DuoForwardServer (UDP)] Received new request id 34 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:20:17.356Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 11:20:17 gcSMQ0646.global.com DUO: ,28067456583,0,0.0.0.0/514/tcp,2b03-688f36647,11011,duoforwardserver,2017-05-08T11:20:17.000Z, ,duo_auth,62fb9c40-501c-4027-9c2c-7f178d7f093c#1730,"{""id"":""62fb9c40-501c-4027-9c2c-7f178d7f093c#1730"",""num_events"":2972,""data_type"":""passthrough"",""batch_id"":""62fb9c40-501c-4027-9c2c-7f178d7f093c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1729,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,34, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:07:34-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 217): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:07:34.886Z,57868,172.21.25.46,duo_auth-2606835491,151,<13>May  8 11:07:35 gcSMQ0646.global.com DUO: ,28066177591,0,0.0.0.0/514/tcp,2b03-688dfe237,11011, ,2017-05-08T11:07:34.000Z, ,duo_auth,4468fb6a-2883-41da-a844-479c8b083c28#1251,"{""id"":""4468fb6a-2883-41da-a844-479c8b083c28#1251"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""4468fb6a-2883-41da-a844-479c8b083c28"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1250,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,217, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:13:40-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:13:40.149Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:13:40 gcSMQ0646.global.com DUO: ,28066816491,0,0.0.0.0/514/tcp,2b03-688e9a1eb,11011,duoforwardserver,2017-05-08T11:13:40.000Z,radius_server_auto4,duo_auth,72c2c4cc-9d4b-4d51-be62-d8144e60fbfa#620,"{""id"":""72c2c4cc-9d4b-4d51-be62-d8144e60fbfa#620"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""72c2c4cc-9d4b-4d51-be62-d8144e60fbfa"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":619,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:13:40-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 252): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:13:40.150Z,57868,172.21.25.46,duo_auth-515357678,174,<13>May  8 11:13:40 gcSMQ0646.global.com DUO: ,28066816505,0,0.0.0.0/514/tcp,2b03-688e9a1f9,11011, ,2017-05-08T11:13:40.000Z, ,duo_auth,72c2c4cc-9d4b-4d51-be62-d8144e60fbfa#623,"{""id"":""72c2c4cc-9d4b-4d51-be62-d8144e60fbfa#623"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""72c2c4cc-9d4b-4d51-be62-d8144e60fbfa"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":622,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,252, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:16:06-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:16:06.390Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:16:06 gcSMQ0646.global.com DUO: ,28067068213,0,0.0.0.0/514/tcp,2b03-688ed7935,11011,duoforwardserver,2017-05-08T11:16:06.000Z,radius_server_auto4,duo_auth,87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1395,"{""id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1395"",""num_events"":2077,""data_type"":""passthrough"",""batch_id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1394,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:16:06-0400 [DuoForwardServer (UDP)] Received new request id 10 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:16:06.390Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 11:16:06 gcSMQ0646.global.com DUO: ,28067068221,0,0.0.0.0/514/tcp,2b03-688ed793d,11011,duoforwardserver,2017-05-08T11:16:06.000Z, ,duo_auth,87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1398,"{""id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1398"",""num_events"":2077,""data_type"":""passthrough"",""batch_id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1397,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,10, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:16:06-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C8B0>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c8b0>,auth,2017-05-08T15:16:06.390Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:16:06 gcSMQ0646.global.com DUO: ,28067068225,0,0.0.0.0/514/tcp,2b03-688ed7941,11011, ,2017-05-08T11:16:06.000Z, ,duo_auth,87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1400,"{""id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66#1400"",""num_events"":2077,""data_type"":""passthrough"",""batch_id"":""87c938f9-87dd-4dc3-8cc4-af6704bdcb66"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1399,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:11:24-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x028B7B70>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x028b7b70>,auth,2017-05-08T15:11:25.004Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:11:25 gcSMQ0646.global.com DUO: ,28066590443,0,0.0.0.0/514/tcp,2b03-688e62eeb,11011, ,2017-05-08T11:11:24.000Z, ,duo_auth,a81ee1e1-63f0-43be-a766-45ca39fea368#2695,"{""id"":""a81ee1e1-63f0-43be-a766-45ca39fea368#2695"",""num_events"":2902,""data_type"":""passthrough"",""batch_id"":""a81ee1e1-63f0-43be-a766-45ca39fea368"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2694,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:18:53-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 26): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:18:53.397Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 11:18:53 gcSMQ0646.global.com DUO: ,28067316365,0,0.0.0.0/514/tcp,2b03-688f1428d,11011, ,2017-05-08T11:18:53.000Z, ,duo_auth,57f1b236-d8b9-48e3-a14d-154a440bfa88#814,"{""id"":""57f1b236-d8b9-48e3-a14d-154a440bfa88#814"",""num_events"":2908,""data_type"":""passthrough"",""batch_id"":""57f1b236-d8b9-48e3-a14d-154a440bfa88"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":813,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,26, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:18:53-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x028831B0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x028831b0>,auth,2017-05-08T15:18:53.397Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:18:53 gcSMQ0646.global.com DUO: ,28067316366,0,0.0.0.0/514/tcp,2b03-688f1428e,11011, ,2017-05-08T11:18:53.000Z, ,duo_auth,57f1b236-d8b9-48e3-a14d-154a440bfa88#815,"{""id"":""57f1b236-d8b9-48e3-a14d-154a440bfa88#815"",""num_events"":2908,""data_type"":""passthrough"",""batch_id"":""57f1b236-d8b9-48e3-a14d-154a440bfa88"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":814,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:15:35-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 7): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:15:35.389Z,57868,172.21.25.46,duo_auth-3190694820,178,<13>May  8 11:15:35 gcSMQ0646.global.com DUO: ,28067021239,0,0.0.0.0/514/tcp,2b03-688ecc1b7,11011, ,2017-05-08T11:15:35.000Z, ,duo_auth,865edc32-cef5-481b-a51a-eb5b959ce71e#817,"{""id"":""865edc32-cef5-481b-a51a-eb5b959ce71e#817"",""num_events"":1486,""data_type"":""passthrough"",""batch_id"":""865edc32-cef5-481b-a51a-eb5b959ce71e"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":816,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,7, , , , ,invalid user, , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:18:53-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:18:53.397Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:18:53 gcSMQ0646.global.com DUO: ,28067316361,0,0.0.0.0/514/tcp,2b03-688f14289,11011,duoforwardserver,2017-05-08T11:18:53.000Z, ,duo_auth,f8b6f958-619a-4e5a-9e98-ae2d5141ab92#1804,"{""id"":""f8b6f958-619a-4e5a-9e98-ae2d5141ab92#1804"",""num_events"":2872,""data_type"":""passthrough"",""batch_id"":""f8b6f958-619a-4e5a-9e98-ae2d5141ab92"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1803,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:18:43-0400 [DuoForwardServer (UDP)] Received new request id 25 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:18:43.397Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 11:18:43 gcSMQ0646.global.com DUO: ,28067298425,0,0.0.0.0/514/tcp,2b03-688f0fc79,11011,duoforwardserver,2017-05-08T11:18:43.000Z, ,duo_auth,fb84a99d-7836-46e5-a7f0-4ed6d0918c58#2930,"{""id"":""fb84a99d-7836-46e5-a7f0-4ed6d0918c58#2930"",""num_events"":2851,""data_type"":""passthrough"",""batch_id"":""fb84a99d-7836-46e5-a7f0-4ed6d0918c58"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2929,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,25, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:18:43-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C4D0>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c4d0>,auth,2017-05-08T15:18:43.397Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:18:43 gcSMQ0646.global.com DUO: ,28067298428,0,0.0.0.0/514/tcp,2b03-688f0fc7c,11011, ,2017-05-08T11:18:43.000Z, ,duo_auth,fb84a99d-7836-46e5-a7f0-4ed6d0918c58#2931,"{""id"":""fb84a99d-7836-46e5-a7f0-4ed6d0918c58#2931"",""num_events"":2851,""data_type"":""passthrough"",""batch_id"":""fb84a99d-7836-46e5-a7f0-4ed6d0918c58"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2930,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:13:40-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:13:40.150Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:13:40 gcSMQ0646.global.com DUO: ,28066816502,0,0.0.0.0/514/tcp,2b03-688e9a1f6,11011,duoforwardserver,2017-05-08T11:13:40.000Z, ,duo_auth,ade5e557-71fd-4207-aac2-bc2b8041fd37#386,"{""id"":""ade5e557-71fd-4207-aac2-bc2b8041fd37#386"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ade5e557-71fd-4207-aac2-bc2b8041fd37"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":385,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:12:58-0400 [DuoForwardServer (UDP)] (('172.20.41.6', 1645), 248): login attempt for username u'Waiting for IOS to register IP address.'",udp,DUO,login attempt,auth,2017-05-08T15:12:59.159Z,57868,172.21.25.46,duo_auth-601040247,198,<13>May  8 11:12:59 gcSMQ0646.global.com DUO: ,28066749337,0,0.0.0.0/514/tcp,2b03-688e89b99,11011,duoforwardserver,2017-05-08T11:12:58.000Z, ,duo_auth,0c959be0-4c19-4fd0-b9cb-e50463ca4891#2652,"{""id"":""0c959be0-4c19-4fd0-b9cb-e50463ca4891#2652"",""num_events"":2997,""data_type"":""passthrough"",""batch_id"":""0c959be0-4c19-4fd0-b9cb-e50463ca4891"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2651,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,248,waiting for ios to register ip address., , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:19:18-0400 [-] Starting factory <_DuoHTTPClientFactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>, ,DUO,starting factory <_duohttpclientfactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>,auth,2017-05-08T15:19:18.505Z,57868,172.21.25.46,duo_auth-2350118556,173,<13>May  8 11:19:18 gcSMQ0646.global.com DUO: ,28067359613,0,0.0.0.0/514/tcp,2b03-688f1eb7d,11011, ,2017-05-08T11:19:18.000Z, ,duo_auth,2cd80caa-4aa9-4c9c-bc9e-58f805574b21#1274,"{""id"":""2cd80caa-4aa9-4c9c-bc9e-58f805574b21#1274"",""num_events"":2974,""data_type"":""passthrough"",""batch_id"":""2cd80caa-4aa9-4c9c-bc9e-58f805574b21"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1273,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:18:11-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:18:12.396Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:18:12 gcSMQ0646.global.com DUO: ,28067240038,0,0.0.0.0/514/tcp,2b03-688f01866,11011,duoforwardserver,2017-05-08T11:18:11.000Z, ,duo_auth,840de37b-343f-42c5-9223-7367024a51c6#513,"{""id"":""840de37b-343f-42c5-9223-7367024a51c6#513"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""840de37b-343f-42c5-9223-7367024a51c6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":512,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:09:25-0400 [-] Starting factory <_DuoHTTPClientFactory: https://api-e31334a3.duosecurity.com:443/rest/v1/preauth>, ,DUO,starting factory <_duohttpclientfactory: https://api-e31334a3.duosecurity.com:443/rest/v1/preauth>,auth,2017-05-08T15:09:25.905Z,57868,172.21.25.46,duo_auth-2350118556,176,<13>May  8 11:09:26 gcSMQ0646.global.com DUO: ,28066389855,0,0.0.0.0/514/tcp,2b03-688e31f5f,11011, ,2017-05-08T11:09:25.000Z, ,duo_auth,74202ed9-50f1-4ca7-85f6-6a5610e90429#1174,"{""id"":""74202ed9-50f1-4ca7-85f6-6a5610e90429#1174"",""num_events"":2968,""data_type"":""passthrough"",""batch_id"":""74202ed9-50f1-4ca7-85f6-6a5610e90429"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1173,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:19:24-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:19:25.398Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:19:25 gcSMQ0646.global.com DUO: ,28067370713,0,0.0.0.0/514/tcp,2b03-688f216d9,11011,duoforwardserver,2017-05-08T11:19:24.000Z,radius_server_auto4,duo_auth,d76864fb-808b-433c-9784-5b5f7f88ef8a#1163,"{""id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a#1163"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1162,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:19:24-0400 [DuoForwardServer (UDP)] Received new request id 29 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:19:25.399Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 11:19:25 gcSMQ0646.global.com DUO: ,28067370716,0,0.0.0.0/514/tcp,2b03-688f216dc,11011,duoforwardserver,2017-05-08T11:19:24.000Z, ,duo_auth,d76864fb-808b-433c-9784-5b5f7f88ef8a#1164,"{""id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a#1164"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1163,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,29, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:19:24-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x028838B0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x028838b0>,auth,2017-05-08T15:19:25.399Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:19:25 gcSMQ0646.global.com DUO: ,28067370723,0,0.0.0.0/514/tcp,2b03-688f216e3,11011, ,2017-05-08T11:19:24.000Z, ,duo_auth,d76864fb-808b-433c-9784-5b5f7f88ef8a#1166,"{""id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a#1166"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""d76864fb-808b-433c-9784-5b5f7f88ef8a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1165,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
