tunnelparents,srcport,srcipv4,sentpackets,sentipbytes,sentbytes,rcvdpackets,rcvdipbytes,rcvdbytes,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,missingbytes,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,localorig,local_resp,history,eventtimeutc,duration,dstport,dstipv4,connstate,connectionid,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,msr_ruleids,service
(empty),17271,172.20.32.128,1,167,139,1,111,83,gcmex0699,127.0.0.1,1494258122.188357	CayK2b1FATr4sADNEb	172.20.32.128	17271	157.55.235.163	40002	udp	-	0.161930	139	83	SF	T	F	0	Dd	1	167	1	111	(empty),udp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,173,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752781,1,0.0.0.0/514/tcp,2b00-9fc90a8d,11008,true,false,dd,2017-05-08T15:42:02.188Z,0.16193,40002,157.55.235.163,sf,cayk2b1fatr4sadneb,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#775,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#775"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":774,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,ireland,ie,dublin,microsoft.com,microsoft corporation,53.343990325927734,-6.267189979553223,dublin,ses,11008, , 
(empty),49612,172.20.33.1,6,441,125,5,281,17,gcmex0699,127.0.0.1,1494258177.306923	CETRAR3ihMLtIhZEL1	172.20.33.1	49612	172.21.25.26	49	tcp	-	0.199458	125	17	SF	T	T	0	ShADadgc	6	441	5	281	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,172,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752783,1,0.0.0.0/514/tcp,2b00-9fc90a8f,11008,true,true,shadadgc,2017-05-08T15:42:57.306Z,0.199458,49,172.21.25.26,sf,cetrar3ihmltihzel1,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#776,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#776"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":775,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11008, , 
(empty),64963,172.20.33.1,6,437,121,5,281,17,gcmex0699,127.0.0.1,1494258176.406587	CfGeOv0YcXdPByMDg	172.20.33.1	64963	172.21.25.26	49	tcp	-	0.301200	121	17	SF	T	T	17	SAhDadgc	6	437	5	281	(empty),tcp,bro25_conn,17,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,172,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752785,1,0.0.0.0/514/tcp,2b00-9fc90a91,11008,true,true,sahdadgc,2017-05-08T15:42:56.406Z,0.3012,49,172.21.25.26,sf,cfgeov0ycxdpbymdg,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#777,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#777"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":776,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11008, , 
(empty),52763,172.20.32.140,8,2453,2121,6,2106,1854,gcmex0699,127.0.0.1,1494258176.883932	CRGxnw4KOxcjTpLzH3	172.20.32.140	52763	34.195.92.116	443	tcp	ssl	0.365705	2121	1854	SF	T	F	0	ShADadgc	8	2453	6	2106	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,183,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752790,1,0.0.0.0/514/tcp,2b00-9fc90a96,11008,true,false,shadadgc,2017-05-08T15:42:56.883Z,0.365705,443,34.195.92.116,sf,crgxnw4koxcjtplzh3,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#779,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#779"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":778,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11008, ,ssl
(empty),17271,172.20.32.128,1,167,139,1,111,83,gcmex0699,127.0.0.1,1494258122.188357	Cap4Mg3Pm6xpT2jjy9	172.20.32.128	17271	157.55.235.163	40002	udp	-	0.161930	139	83	SF	T	F	0	Dd	1	167	1	111	(empty),udp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,173,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752793,1,0.0.0.0/514/tcp,2b00-9fc90a99,11008,true,false,dd,2017-05-08T15:42:02.188Z,0.16193,40002,157.55.235.163,sf,cap4mg3pm6xpt2jjy9,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#780,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#780"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":779,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,ireland,ie,dublin,microsoft.com,microsoft corporation,53.343990325927734,-6.267189979553223,dublin,ses,11008, , 
(empty),49612,172.20.33.1,6,441,125,5,281,17,gcmex0699,127.0.0.1,1494258177.306923	CriycL1McckK90dYk	172.20.33.1	49612	172.21.25.26	49	tcp	-	0.199458	125	17	SF	T	T	0	ShADadgc	6	441	5	281	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752795,1,0.0.0.0/514/tcp,2b00-9fc90a9b,11008,true,true,shadadgc,2017-05-08T15:42:57.306Z,0.199458,49,172.21.25.26,sf,criycl1mcckk90dyk,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#781,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#781"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":780,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11008, , 
(empty),49778,172.20.33.1,6,441,125,5,281,17,gcmex0699,127.0.0.1,1494258177.010670	CnreLb315gA7d4Ddhk	172.20.33.1	49778	172.21.25.26	49	tcp	-	0.296490	125	17	SF	T	T	0	ShADadgc	6	441	5	281	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,172,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752804,1,0.0.0.0/514/tcp,2b00-9fc90aa4,11008,true,true,shadadgc,1970-01-01T00:24:54.258Z,0.29649,49,172.21.25.26,sf,cnrelb315ga7d4ddhk,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#784,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#784"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":783,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11008, , 
(empty),49612,172.20.33.1,6,441,125,5,281,17,gcmex0699,127.0.0.1,1494258177.306923	C7VmPFT50bxanA7kg	172.20.33.1	49612	172.21.25.26	49	tcp	-	0.199458	125	17	SF	T	T	0	ShADadgc	6	441	5	281	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:43:03.776Z,47704,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:43:03 gcmex0699 bro25_conn: ,2680752807,1,0.0.0.0/514/tcp,2b00-9fc90aa7,11008,true,true,shadadgc,2017-05-08T15:42:57.306Z,0.199458,49,172.21.25.26,sf,c7vmpft50bxana7kg,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#785,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#785"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":784,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11008, , 
(empty),62737,199.255.153.253,12,2621,2129,11,2304,1852,gcbrw0699,127.0.0.1,1494257949.646972	Cd2Lo92et3YjZ1RVjj	199.255.153.253	62737	34.195.92.116	443	tcp	ssl	0.045590	2129	1852	SF	F	F	0	ShADadgc	12	2621	11	2304	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,187,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288596,1,0.0.0.0/514/tcp,2b04-f315bed4,11012,false,false,shadadgc,2017-05-08T15:39:09.646Z,0.04559,443,34.195.92.116,sf,cd2lo92et3yjz1rvjj,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#867,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#867"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":866,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),56468,199.255.153.253,69,7956,5172,84,101109,97741,gcbrw0699,127.0.0.1,1494257473.184937	CRJ0z512btX52GdNTb	199.255.153.253	56468	52.94.228.167	80	tcp	http	476.621901	5172	97741	RSTO	F	F	0	ShADadfR	69	7956	84	101109	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,194,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288598,1,0.0.0.0/514/tcp,2b04-f315bed6,11012,false,false,shadadfr,2017-05-08T15:31:13.184Z,476.621901,80,52.94.228.167,rsto,crj0z512btx52gdntb,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#868,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#868"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":867,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,http
(empty),55235,199.255.153.253,6,529,205,5,478,214,gcbrw0699,127.0.0.1,1494257949.797200	CHdIVs1fe29FPS1xl4	199.255.153.253	55235	199.255.154.12	80	tcp	http	0.013466	205	214	SF	F	F	0	ShADadgc	6	529	5	478	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,182,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288600,1,0.0.0.0/514/tcp,2b04-f315bed8,11012,false,false,shadadgc,2017-05-08T15:39:09.797Z,0.013466,80,199.255.154.12,sf,chdivs1fe29fps1xl4,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#869,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#869"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":868,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11012, ,http
(empty),34952,64.94.179.56,4,160,48,0,0,0,gcbrw0699,127.0.0.1,1494257891.885815	C7VU9g240SrlYGDlz1	64.94.179.56	34952	199.255.153.253	33435	udp	-	3.016938	48	0	S0	F	F	0	D	4	160	0	0	(empty),udp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288602,1,0.0.0.0/514/tcp,2b04-f315beda,11012,false,false,d,2017-05-08T15:38:11.885Z,3.016938,33435,199.255.153.253,s0,c7vu9g240srlygdlz1,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#870,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#870"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":869,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,internap.com,internap network services corporation,40.714271545410156,-74.00596618652344,new york,dch,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11012, , 
(empty),59302,199.255.153.253,122,166424,160068,61,4839,1659,gcbrw0699,127.0.0.1,1494257950.222614	C2ul3X2pVLeuTq5rL7	199.255.153.253	59302	34.195.92.116	443	tcp	ssl	0.140801	160068	1659	SF	F	F	0	ShADadgc	122	166424	61	4839	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,192,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288606,1,0.0.0.0/514/tcp,2b04-f315bede,11012,false,false,shadadgc,2017-05-08T15:39:10.222Z,0.140801,443,34.195.92.116,sf,c2ul3x2pvleutq5rl7,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#872,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#872"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":871,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),52920,199.255.153.253,262,47415,33779,330,430405,413237,gcbrw0699,127.0.0.1,1494257849.245687	CIMaqtaZI5m5LvDuh	199.255.153.253	52920	52.40.105.161	443	tcp	ssl	100.414370	33779	413237	SF	F	F	0	ShADadgc	262	47415	330	430405	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,196,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288612,1,0.0.0.0/514/tcp,2b04-f315bee4,11012,false,false,shadadgc,2017-05-08T15:37:29.245Z,100.41437,443,52.40.105.161,sf,cimaqtazi5m5lvduh,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#875,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#875"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":874,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,portland,amazon.com,amazon technologies inc.,45.5234489440918,-122.67620849609375,oregon,dch,11012, ,ssl
(empty),53760,199.255.153.253,1,40,0,1,40,0,gcbrw0699,127.0.0.1,1494257949.697398	C8x63Fh3vJp8UFJ7l	199.255.153.253	53760	63.251.240.12	80	tcp	-	0.000425	0	0	RSTO	F	F	0	fR	1	40	1	40	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,167,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288614,1,0.0.0.0/514/tcp,2b04-f315bee6,11012,false,false,fr,2017-05-08T15:39:09.697Z,0.000425,80,63.251.240.12,rsto,c8x63fh3vjp8ufj7l,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#877,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#877"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":876,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,atlanta,internap.com,internap network services pnap-sfj,33.75360107421875,-84.39014434814453,georgia,dch,11012, , 
(empty),59132,199.255.153.253,135,185747,178715,58,4683,1659,gcbrw0699,127.0.0.1,1494257949.591648	Cn4Hy83E7SGGgp2EO4	199.255.153.253	59132	34.195.92.116	443	tcp	ssl	0.228012	178715	1659	SF	F	F	0	ShADadgc	135	185747	58	4683	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,192,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288615,1,0.0.0.0/514/tcp,2b04-f315bee7,11012,false,false,shadadgc,2017-05-08T15:39:09.591Z,0.228012,443,34.195.92.116,sf,cn4hy83e7sgggp2eo4,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#878,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#878"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":877,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),58503,199.255.153.253,53,18166,15482,56,27153,24229,gcbrw0699,127.0.0.1,1494257604.024842	CVbXLb9xT6SRt6PIb	199.255.153.253	58503	209.177.164.4	443	tcp	ssl	345.812310	15482	24229	SF	F	F	0	ShADdagc	53	18166	56	27153	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,192,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288616,1,0.0.0.0/514/tcp,2b04-f315bee8,11012,false,false,shaddagc,2017-05-08T15:33:24.024Z,345.81231,443,209.177.164.4,sf,cvbxlb9xt6srt6pib,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#879,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#879"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":878,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,pleasanton,workday.com,workday inc.,37.6853141784668,-121.89481353759766,california,dch,11012, ,ssl
(empty),38355,199.255.153.253,15,5760,4972,15,1484,732,gcbrw0699,127.0.0.1,1494257884.817871	CMUK2u45S7U4y3uFT8	199.255.153.253	38355	31.13.69.197	443	tcp	ssl	65.041413	4972	732	SF	F	F	0	ShADadgcrr	15	5760	15	1484	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,188,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288617,1,0.0.0.0/514/tcp,2b04-f315bee9,11012,false,false,shadadgcrr,2017-05-08T15:38:04.817Z,65.041413,443,31.13.69.197,sf,cmuk2u45s7u4y3uft8,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#880,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#880"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":879,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,dulles,facebook.com,facebook ireland ltd,38.95166778564453,-77.44805908203125,virginia,dch,11012, ,ssl
(empty),53119,199.255.153.253,5,2294,2154,6,2407,2239,gcbrw0699,127.0.0.1,1494257894.917755	CY9AVy1tM0ve5hGB0h	199.255.153.253	53119	74.125.192.189	443	udp	-	0.065444	2154	2239	SF	F	F	0	Dd	5	2294	6	2407	(empty),udp,bro25_conn,0,connection,2017-05-08T15:39:17.007Z,39050,127.0.0.1,bro_conn-1830426979,178,<13>May  8 15:39:17 gcBRW0699 bro25_conn: ,4078288618,1,0.0.0.0/514/tcp,2b04-f315beea,11012,false,false,dd,2017-05-08T15:38:14.917Z,0.065444,443,74.125.192.189,sf,cy9avy1tm0ve5hgb0h,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#881,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#881"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":880,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,mountain view,google.com,google inc.,37.40599060058594,-122.0785140991211,california,ses,11012, , 
(empty),53648,172.20.40.129,8,2475,2143,6,2105,1853,gcegy0699,127.0.0.1,1494257824.498861	Cy1uGMduCl20fpsT9	172.20.40.129	53648	34.195.92.116	443	tcp	ssl	0.694373	2143	1853	SF	T	F	0	ShADadgc	8	2475	6	2105	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:11.779Z,50729,127.0.0.1,bro_conn-1830426979,182,<13>May  8 15:37:11 gcEGY0699 bro25_conn: ,210765086,1,0.0.0.0/514/tcp,2afc-c90051e,11004,true,false,shadadgc,2017-05-08T15:37:04.498Z,0.694373,443,34.195.92.116,sf,cy1ugmducl20fpst9,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#902,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#902"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":901,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11004, ,ssl
(empty),64841,172.20.40.22,1,52,0,0,0,0,gcegy0699,127.0.0.1,1494257830.389522	CEPcu6157kOJhkqAR5	172.20.40.22	64841	172.21.14.28	88	tcp	-	-	-	-	S0	T	T	0	S	1	52	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:37:11.779Z,50729,127.0.0.1,bro_conn-1830426979,153,<13>May  8 15:37:11 gcEGY0699 bro25_conn: ,210765091,1,0.0.0.0/514/tcp,2afc-c900523,11004,true,true,s,2017-05-08T15:37:10.389Z, ,88,172.21.14.28,s0,cepcu6157kojhkqar5,bro_conn,b9d10cc7-1861-46c0-80c1-58f0b931f9a6#905,"{""id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6#905"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""b9d10cc7-1861-46c0-80c1-58f0b931f9a6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":904,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11004, , 
